ID,ItemNo,CUSTOMER_CODE,CUSTOMER_GROUP,ITEM_CODE,DLV_PLACE,Model,PartNo,PartName,MaterialCode,MaterialName,SURFACE_CODE,COLOR_CODE,LENGTH,PROCESSING_CODE,SpecialReq,Commodity,SymbolItem,QualityInf,Other,Rate,HideInCUS030,ReqForDLV,ModifyDate,QRCodeInfo1,QRCodeCus,ApplyDate_QRCode,INV_DV,LockItem,INPUT_DATE,INPUT_PERSON,MODIFY_DATE,MODIFY_PERSON,DIAMETER1,DIAMETER2,THICKNESS,SurfaceName,ColorName,ProcessName,Size,QUANTITY,TOLERANCE,isUsed
345,182,C07002,YAMAHA,|0200226700|28.00|21.80|3.100|0.000,WD2,,2HC-F3545-00-000Y,"HEAD, PIPE",67,STKM13C,03,01,224.1,06,,,E-G,,,0.0,False,,2021-01-13 00:00:00,,,,,False,2021-01-13 13:17:43,id12,2023-11-14 16:27:43,id02,28.0,21.8,3.1,"Pickled and Oiled,Hot rolled steel",IBC,Chamfer,28 x 21.8 x 3.1,0.0,,0
346,183,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,WD2,,2HC-F3827-00-000Y,BOSS STRG,01,STKM11A,03,00,44.5,06,,,E-G,,,0.0,False,,2021-01-13 00:00:00,,,,,False,2021-01-13 13:17:43,id12,2023-11-14 16:27:43,id02,25.4,0.0,3.2,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,25.4 x 3.2,0.0,,0
347,184,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,WD2,,2LS-F3545-00-000Y,HEAD PIPE,01,STKM11A,03,00,214.0,06,,,E-G,,,0.0,False,,2021-01-13 00:00:00,,,,,False,2021-01-13 13:17:44,id12,2023-11-14 16:27:43,id02,25.4,0.0,3.2,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,25.4 x 3.2,0.0,,0
348,185,C07002,YAMAHA,|0200220600|15.00|10.30|2.350|0.000,WD2,,B4J-E8155-00-0000,"SHAFT, SHIFT 2",06,STKM12C,03,01,103.0,06,,,E-G,,,0.0,False,,2021-01-13 00:00:00,,,,,False,2021-01-13 13:17:44,id12,2023-11-14 16:27:43,id02,15.0,10.3,2.35,"Pickled and Oiled,Hot rolled steel",IBC,Chamfer,15 x 10.3 x 2.35,0.0,,0
349,186,C07002,YAMAHA,|0200220139|38.10|0.00|2.600|0.000,WD2,,B9Y-F1414-00-0000,,01,STKM11A,03,00,259.8,06,,,E-G,,,0.0,False,,2021-01-13 00:00:00,,,,,False,2021-01-13 13:17:44,id12,2023-11-14 16:27:43,id02,38.1,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,38.1 x 2.6,0.0,,0
227,187,C07002,YAMAHA,|0200220139|12.70|0.00|1.600|0.000, WD2 ,,J0G-F214A-00-0000, REINF ,01,STKM11A,03,00,411.8,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:43,id02,12.7,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,12.7 x 1.6,0.0,,0
363,188,C07002,YAMAHA,|0200220139|22.20|0.00|2.300|0.000,,,YMMC-SUNSCO,Raw material,01,STKM11A,03,00,380.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:43,id02,22.2,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.3,4.0,+0.5 mm*-0.5 mm,0
364,189,C07002,YAMAHA,|0200220126|42.70|0.00|3.500|0.000,,,,,01,STKM11A,03,01,199.0,06,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:43,id02,42.7,0.0,3.5,"Pickled and Oiled,Hot rolled steel",IBC,Chamfer,42.7 x 3.5,400.0,+0.28 mm*-0.28 mm,0
366,190,C07002,YAMAHA,|0200220139|48.60|0.00|3.100|0.000,,,,,01,STKM11A,03,00,1846.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,48.6,0.0,3.1,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,48.6 x 3.1,50.0,+0.5 mm*-0.5 mm,0
367,191,C07002,YAMAHA,|0200226240|22.20|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,628.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,22.2,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.3,20.0,+0.5 mm*-0.5 mm,0
368,192,C07002,YAMAHA,|0200226240|22.20|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,189.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,22.2,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.3,0.0,,0
370,193,C07002,YAMAHA,|0200226240|31.80|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,635.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,150.0,+0.5 mm*-0.5 mm,0
371,194,C07002,YAMAHA,|0200226240|25.40|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,182.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,25.4,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.3,0.0,,0
372,195,C07002,YAMAHA,|0200226240|25.40|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,349.5,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,25.4,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.3,0.0,,0
373,196,C07002,YAMAHA,|0200220139|31.80|0.00|2.000|0.000,,,,,01,STKM11A,03,00,802.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,150.0,+0.5 mm*-0.5 mm,0
374,197,C07002,YAMAHA,|0200226717|31.80|0.00|2.000|0.000,,,,,67,STKM13C,03,00,600.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,20.0,+0.5 mm*-0.5 mm,0
375,198,C07002,YAMAHA,|0200220810|19.10|0.00|1.600|0.000,,,,,08,STKM13A,03,00,45.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,19.1,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 1.6,0.0,,0
376,199,C07002,YAMAHA,|0200220810|45.00|0.00|2.000|0.000,,,,,08,STKM13A,03,00,500.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,45.0,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,45 x 2.0,50.0,+0.5 mm*-0.5 mm,0
377,200,C07002,YAMAHA,|0200220139|31.80|0.00|2.000|0.000,,,,,01,STKM11A,03,00,794.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,150.0,+0.5 mm*-0.5 mm,0
378,201,C07002,YAMAHA,|0200220810|38.10|0.00|2.300|0.000,,,,,08,STKM13A,03,00,390.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:44,id02,38.1,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,38.1 x 2.3,20.0,+ 0.5 mm*- 0.5 mm,0
379,202,C07002,YAMAHA,|0200220810|31.80|0.00|2.600|0.000,,,,,08,STKM13A,03,00,358.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:44,id02,31.8,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.6,20.0,+ 0.5 mm*- 0.5 mm,0
381,203,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,1293.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:44,id02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 2.0,150.0,+ 0.75mm*- 0.75mm,0
382,204,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,2105.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:44,id02,28.6,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.0,250.0,+1.0 mm*-1.0 mm,0
383,205,C07002,YAMAHA,|0200226240|22.20|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,855.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,22.2,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.3,0.0,,0
384,206,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,186.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,28.6,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.0,0.0,,0
385,207,C07002,YAMAHA,|0200226117|38.10|0.00|1.800|0.000,,,,,61,STKMHT490,03,00,1320.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,38.1,0.0,1.8,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,38.1 x 1.8,100.0,+0.5 mm*-0.5 mm,0
386,208,C07002,YAMAHA,|0200226117|31.80|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,620.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,150.0,+0.5 mm*-0.5 mm,0
387,209,C07002,YAMAHA,|0200226117|31.80|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,1000.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,100.0,+0.5 mm*-0.5 mm,0
388,210,C07002,YAMAHA,|0200226117|22.20|0.00|1.600|0.000,,,,,61,STKMHT490,03,00,508.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,22.2,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 1.6,30.0,+0.5 mm*-0.5 mm,0
390,211,C07002,YAMAHA,|0200226117|25.40|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,137.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,25.4,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.0,0.0,,0
392,212,C07002,YAMAHA,|0200226339|40.00|20.00|2.300|0.000,,,,,63,STKMRR290,03,00,300.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,40.0,20.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,40 x 20 x 2.3,25.0,+0.5 mm*-0.5mm,0
393,213,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,,,,62,STKMHT590,03,00,345.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:45,id02,35.0,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,35 x 2.6,25.0,+0.5 mm*-0.5 mm,0
394,214,C07002,YAMAHA,|0200226240|19.10|0.00|1.500|0.000,,,,,62,STKMHT590,03,00,528.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:46,id02,19.1,0.0,1.5,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 1.5,60.0,+0.5 mm*-0.5 mm,0
395,215,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,370.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:46,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,25.0,+0.5 mm*-0.5 mm,0
396,216,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,430.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:46,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,25.0,+0.5 mm*-0.5 mm,0
397,217,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,,,,62,STKMHT590,03,00,868.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:46,id02,35.0,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,35 x 2.6,150.0,+0.5 mm*-0.5 mm,0
402,218,C07002,YAMAHA,|0200226240|25.40|0.00|1.600|0.000,,,,,62,STKMHT590,03,00,482.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:46,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
403,219,C07002,YAMAHA,|0200226240|31.80|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,640.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:46:13,id12,2023-11-14 16:27:46,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,0.0,,0
404,220,C07002,YAMAHA,|0200226240|25.40|0.00|1.600|0.000,,,,,62,STKMHT590,03,00,276.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:46,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
405,221,C07002,YAMAHA,|0200226240|19.10|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,335.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:46,id02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 2.0,0.0,,0
407,222,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,545.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:46,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,25.0,+0.5 mm*-0.5 mm,0
408,223,C07002,YAMAHA,|0200226240|31.80|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,460.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,31.8,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.0,0.0,,0
409,224,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,,,,62,STKMHT590,03,00,496.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,35.0,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,35 x 2.6,15.0,+0.5 mm*-0.5 mm,0
410,225,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,533.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,0.0,,0
411,226,C07002,YAMAHA,|0200226240|25.40|0.00|1.600|0.000,,,,,62,STKMHT590,03,00,246.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
412,227,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,309.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,0.0,,0
413,228,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,275.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 2.0,0.0,,0
414,229,C07002,YAMAHA,|0200226240|25.40|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,183.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,25.4,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.3,0.0,,0
415,230,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,563.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,0.0,,0
416,231,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,398.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,0.0,,0
417,232,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,,,,62,STKMHT590,03,00,469.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,35.0,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,35 x 2.6,15.0,+0.5 mm*-0.5 mm,0
418,233,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,316.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,0.0,,0
419,234,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,,,,62,STKMHT590,03,00,424.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,28.6,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.3,0.0,,0
420,235,C07002,YAMAHA,|0200226240|25.40|0.00|2.600|0.000,,,,,62,STKMHT590,03,00,1000.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:32:11,id12,2023-11-14 16:27:47,id02,25.4,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.6,10.0,+0.5 mm*-0.5 mm,0
424,236,C07002,YAMAHA,|0200226240|22.20|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,312.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:47,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.0,0.0,,0
425,237,C07002,YAMAHA,|0200226240|22.20|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,282.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:47,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.0,0.0,,0
426,238,C07002,YAMAHA,|0200226240|22.20|0.00|2.000|0.000,,,,,62,STKMHT590,03,00,159.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,*,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.0,0.0,,0
427,239,C07002,YAMAHA,|0200226117|38.10|0.00|1.800|0.000,,,,,61,STKMHT490,03,00,400.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,38.1,0.0,1.8,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,38.1 x 1.8,20.0,+0.5 mm*-0.5 mm,0
429,240,C07002,YAMAHA,|0200226010|31.80|0.00|2.600|0.000,,,,,60,STAM390G,03,00,40.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,31.8,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 2.6,100.0,+0.15 mm*-0.15 mm,0
430,241,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,,,,,01,STKM11A,03,00,44.7,06,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,25.4,0.0,3.2,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,25.4 x 3.2,0.0,,0
431,242,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,724.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 2.0,250.0,+ 0.5mm*- 0.5mm,0
432,243,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,421.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 2.0,0.0,,0
433,244,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,,,,61,STKMHT490,03,00,2225.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,28.6,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.0,0.0,,0
434,245,C07002,YAMAHA,|0200230120|15.90|0.00|1.200|0.000,,,,,01,STKM11A,03,00,283.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,*,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,15.9,0.0,1.2,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,15.9 x 1.2,0.0,,0
435,246,C07002,YAMAHA,|0200226117|22.20|0.00|2.300|0.000,,,,,61,STKMHT490,03,00,536.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,22.2,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.3,0.0,,0
436,247,C07002,YAMAHA,|0200226117|22.20|0.00|2.300|0.000,,,,,61,STKMHT490,03,00,373.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,22.2,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.3,0.0,,0
437,248,C07002,YAMAHA,|0200220139|28.60|0.00|2.000|0.000,,,,,01,STKM11A,03,00,1175.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,28.6,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,28.6 x 2.0,0.0,,0
438,249,C07002,YAMAHA,|0200226240|19.10|0.00|1.600|0.000,,,,,62,STKMHT590,03,00,1000.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,19.1,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 1.6,100.0,+0.5 mm*-0.5 mm,0
439,250,C07002,YAMAHA,|0200226240|25.40|0.00|2.600|0.000,,,,,62,STKMHT590,03,00,520.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 15:52:25,id12,2023-11-14 16:27:48,id02,25.4,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.6,0.0,,0
441,251,C07002,YAMAHA,|0200226240|19.10|0.00|1.600|0.000,,,,,62,STKMHT590,03,00,275.0,05,,,E-G,,,0.0,True,,2021-02-26 00:00:00,,,,,False,2021-02-26 16:16:47,id12,2023-11-14 16:27:48,id02,19.1,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 1.6,0.0,,0
