ParentItemCode,ParentThickness2,ParentLength,ChildItemCode,ChildThickness2,ChildLength,ParentQty,ProcessCode,Main_Material
|0200226117|31.80|0.00|2.000|0.000,0.0,1000.0,|0200226117|31.80|0.00|2.000|0.000,0.0,6123.0,6.0,CM,
|0200226240|25.40|0.00|2.600|0.000,0.0,1000.0,|0200226240|25.40|0.00|2.600|0.000,0.0,6055.0,6.0,CM,
|0200226240|22.20|0.00|2.300|0.000,0.0,635.0,|0200226240|22.20|0.00|2.300|0.000,0.0,6244.0,9.0,CM,
|0200226240|22.20|0.00|2.300|0.000,0.0,196.0,|0200226240|22.20|0.00|2.300|0.000,0.0,6244.0,31.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,196.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6149.0,30.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,232.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6149.0,26.0,CT,
|0200220139|60.50|0.00|2.000|0.000,0.0,800.0,|0200220139|60.50|0.00|2.000|0.000,0.0,5160.0,6.0,CM,
|0200226010|31.80|0.00|2.600|0.000,0.0,41.5,|0200226010|31.80|0.00|2.600|0.000,0.0,5923.0,129.0,CT,
|0200225926|48.60|0.00|3.500|0.000,0.0,5400.0,|0101021900|0.00|0.00|0.000|146.500,3.5,0.0,1.0,CO,
|0200226240|19.10|0.00|1.500|0.000,0.0,6045.0,|0101022500|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226240|19.10|0.00|1.500|0.000,0.0,540.0,|0200226240|19.10|0.00|1.500|0.000,0.0,6045.0,11.0,CM,
|0200220139|35.00|0.00|1.500|0.000,0.0,5210.0,|0101022000|0.00|0.00|0.000|108.500,1.5,0.0,1.0,CO,
|0200220139|35.00|0.00|1.500|0.000,0.0,6000.0,|0101022000|0.00|0.00|0.000|108.500,1.5,0.0,1.0,CO,
|0200262901|25.40|0.00|1.000|0.000,0.0,5000.0,|0101100900|0.00|0.00|0.000|80.000,1.0,0.0,1.0,CO,
|0200226240|19.10|0.00|1.500|0.000,0.0,528.0,|0200226240|19.10|0.00|1.500|0.000,0.0,6045.0,11.0,CM,
|0200226240|25.40|0.00|2.300|0.000,0.0,216.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6106.0,27.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,223.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6106.0,27.0,CT,
|0200226240|25.40|0.00|2.000|0.000,0.0,216.0,|0200226240|25.40|0.00|2.000|0.000,0.0,5527.0,24.0,CT,
|0200226240|25.40|0.00|2.000|0.000,0.0,223.0,|0200226240|25.40|0.00|2.000|0.000,0.0,5527.0,24.0,CT,
|0200226240|25.40|0.00|2.000|0.000,0.0,5600.0,|0101022500|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0200226240|25.40|0.00|2.300|0.000,0.0,5760.0,|0101022500|0.00|0.00|0.000|76.500,2.3,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,5110.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,738.0,|0200226010|22.20|0.00|2.000|0.000,0.0,739.5,1.0,TO,
|0200226117|22.20|0.00|1.600|0.000,0.0,508.0,|0200226117|22.20|0.00|1.600|0.000,0.0,6211.0,12.0,CM,
|0200226117|22.20|0.00|1.600|0.000,0.0,6211.0,|0101021400|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,|0101022500|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226240|22.20|0.00|2.000|0.000,0.0,253.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,24.0,CT,
|0200226240|22.20|0.00|2.000|0.000,0.0,242.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,25.0,CT,
|0200226240|22.20|0.00|2.000|0.000,0.0,161.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,37.0,CT,
|0200226240|22.20|0.00|2.000|0.000,0.0,158.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,38.0,CT,
|0200220810|31.80|0.00|2.600|0.000,0.0,6096.0,|0101021700|0.00|0.00|0.000|97.000,2.6,0.0,1.0,CO,
|0200220810|31.80|0.00|2.600|0.000,0.0,351.0,|0200220810|31.80|0.00|2.600|0.000,0.0,6096.0,17.0,CM,
|0200220600|15.00|10.30|2.350|0.000,0.0,103.0,|0200220600|15.00|10.30|2.350|0.000,0.0,5500.0,50.0,CM,
|0200220600|15.00|10.30|2.350|0.000,0.0,103.0,|0200220600|15.00|10.30|2.350|0.000,0.0,5500.0,50.0,TO,
|0200226010|31.80|0.00|2.600|0.000,0.0,40.0,|0200226010|31.80|0.00|2.600|0.000,0.0,5923.0,129.0,TO,
|0200226240|35.00|0.00|2.600|0.000,0.0,893.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6214.0,6.0,CM,
|0200230742|25.00|55.00|1.600|0.000,0.0,6134.0,|0101031200|0.00|0.00|0.000|156.000,1.6,0.0,1.0,CO,
|0200220810|38.10|0.00|2.600|0.000,0.0,5830.0,|0101021700|0.00|0.00|0.000|115.000,2.6,0.0,1.0,CO,
|0200262901|25.40|0.00|1.200|0.000,0.0,500.0,|0200262901|25.40|0.00|1.200|0.000,0.0,6097.0,12.0,CM,
|0200262901|25.40|0.00|1.200|0.000,0.0,6097.0,|0101100900|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200226010|54.00|20.00|2.000|0.000,0.0,6255.0,|0101021700|0.00|0.00|0.000|130.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,5400.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226240|25.40|0.00|2.300|0.000,0.0,183.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6106.0,32.0,CT,
|0200226010|22.20|0.00|2.000|0.000,0.0,748.5,|0200226010|22.20|0.00|2.000|0.000,0.0,6131.0,8.0,CT,
|0200226010|22.20|0.00|2.000|0.000,0.0,747.0,|0200226010|22.20|0.00|2.000|0.000,0.0,748.5,1.0,TO,
|0200226010|31.80|0.00|2.600|0.000,0.0,5700.0,|0101021700|0.00|0.00|0.000|97.000,2.6,0.0,1.0,CO,
|0200226010|15.90|0.00|2.000|0.000,0.0,5300.0,|0101021700|0.00|0.00|0.000|47.500,2.0,0.0,1.0,CO,
|0200262901|25.40|0.00|1.200|0.000,0.0,500.0,|0200262901|25.40|0.00|1.200|0.000,0.0,6097.0,12.0,CT,
|0200226010|22.20|0.00|2.000|0.000,0.0,740.5,|0200226010|22.20|0.00|2.000|0.000,0.0,742.0,1.0,TO,
|0200226700|28.00|21.80|3.100|0.000,0.0,224.1,|0200226700|28.00|21.80|3.100|0.000,0.0,6100.0,26.0,TO,
|0200220139|12.70|0.00|1.600|0.000,0.0,396.3,|0200220139|12.70|0.00|1.600|0.000,0.0,4870.0,12.0,CT,
|0200220139|12.70|0.00|2.000|0.000,0.0,396.3,|0200220139|12.70|0.00|2.000|0.000,0.0,4870.0,12.0,CT,
|0200220810|34.00|0.00|2.600|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|103.000,2.6,0.0,1.0,CO,
|0200220139|22.20|0.00|1.600|0.000,0.0,906.0,|0200220139|22.20|0.00|1.600|0.000,0.0,6000.0,6.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,425.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6059.0,14.0,CM,
|0200226700|28.00|21.80|3.100|0.000,0.0,55.4,|0200226700|28.00|21.80|3.100|0.000,0.0,6100.0,99.0,CT,
|0101022000|0.00|0.00|0.000|146.500,3.1,0.0,|0101022000|0.00|0.00|0.000|965.000,3.05,0.0,1.0,PS,1
|0200220810|22.20|0.00|2.000|0.000,0.0,5400.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226240|31.80|0.00|2.000|0.000,0.0,640.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,9.0,CM,
|0200226240|31.80|0.00|2.000|0.000,0.0,460.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,13.0,CM,
|0200226240|25.40|0.00|2.000|0.000,0.0,5760.0,|0101022500|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0200220139|28.60|0.00|2.000|0.000,0.0,6475.0,|0101022000|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200220139|28.60|0.00|2.000|0.000,0.0,1070.0,|0200220139|28.60|0.00|2.000|0.000,0.0,6475.0,6.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,328.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6059.0,18.0,CM,
|0200226240|28.60|0.00|2.300|0.000,0.0,315.0,|0200226240|28.60|0.00|2.300|0.000,0.0,6059.0,19.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,315.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6135.0,19.0,CT,
|0200220139|22.20|0.00|1.600|0.000,0.0,907.0,|0200220139|22.20|0.00|1.600|0.000,0.0,6000.0,6.0,CM,
|0200226240|22.20|0.00|2.300|0.000,0.0,331.0,|0200226240|22.20|0.00|2.300|0.000,0.0,6244.0,18.0,CM,
|0200226010|54.00|20.00|2.000|0.000,0.0,560.0,|0200226010|54.00|20.00|2.000|0.000,0.0,6285.0,11.0,CM,
|0200230841|12.70|0.00|1.200|0.000,0.0,2071.0,|0200230841|12.70|0.00|1.200|0.000,0.0,4901.0,2.0,CM,
|0200226240|31.80|0.00|1.600|0.000,0.0,6115.0,|0101022500|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200226240|31.80|0.00|1.600|0.000,0.0,755.0,|0200226240|31.80|0.00|1.600|0.000,0.0,6115.0,8.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,496.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6135.0,12.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,469.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6135.0,12.0,CM,
|0200220139|22.20|0.00|1.600|0.000,0.0,5503.0,|0101022000|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220139|22.20|0.00|1.600|0.000,0.0,908.0,|0200220139|22.20|0.00|1.600|0.000,0.0,5503.0,6.0,CM,
|0200220810|22.20|0.00|1.600|0.000,0.0,6192.0,|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220810|22.20|0.00|1.600|0.000,0.0,435.0,|0200220810|22.20|0.00|1.600|0.000,0.0,6192.0,14.0,CM,
|0200226117|19.10|0.00|2.000|0.000,0.0,421.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5771.0,13.0,CM,
|0200226117|19.10|0.00|2.000|0.000,0.0,724.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5771.0,7.0,CM,
|0200226240|25.40|0.00|2.000|0.000,0.0,5400.0,|0101022500|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0200262901|22.20|0.00|1.200|0.000,0.0,540.0,|0200262901|22.20|0.00|1.200|0.000,0.0,5917.0,10.0,CM,
|0200226240|31.80|0.00|1.600|0.000,0.0,6114.0,|0101022500|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|2.300|0.000,0.0,6217.0,|0101021700|0.00|0.00|0.000|97.000,2.3,0.0,1.0,CO,
|0200226117|19.10|0.00|2.000|0.000,0.0,1290.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5771.0,4.0,CM,
|0200220810|38.10|0.00|2.300|0.000,0.0,390.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6463.0,16.0,CM,
|0200220810|45.00|0.00|2.300|0.000,0.0,5953.0,|0101021700|0.00|0.00|0.000|138.000,2.3,0.0,1.0,CO,
|0200220810|45.00|0.00|2.300|0.000,0.0,983.0,|0200220810|45.00|0.00|2.300|0.000,0.0,5953.0,6.0,CM,
|0200226010|42.70|0.00|1.400|0.000,0.0,5420.0,|0101021700|0.00|0.00|0.000|132.500,1.4,0.0,1.0,CO,
|0200226117|19.10|0.00|2.000|0.000,0.0,421.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5771.0,13.0,CT,
|0200226240|35.00|0.00|2.600|0.000,0.0,494.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6135.0,12.0,CM,
|0200226117|19.10|0.00|2.000|0.000,0.0,416.5,|0200226117|19.10|0.00|2.000|0.000,0.0,5771.0,13.0,CT,
|0200225939|19.10|0.00|2.300|0.000,0.0,5500.0,|0101022000|0.00|0.00|0.000|56.500,2.3,0.0,1.0,CO,
|0200220810|38.10|0.00|2.300|0.000,0.0,380.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6463.0,16.0,CT,
|0200226117|19.10|0.00|2.000|0.000,0.0,1293.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5771.0,4.0,CM,
|0200226010|54.00|20.00|2.000|0.000,0.0,565.0,|0200226010|54.00|20.00|2.000|0.000,0.0,6285.0,10.0,CM,
|0200220139|31.80|0.00|2.600|0.000,0.0,5950.0,|0101022000|0.00|0.00|0.000|97.000,2.6,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,5999.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,742.0,|0200226010|22.20|0.00|2.000|0.000,0.0,5999.0,8.0,TO,
|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|132.000,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0200226240|25.40|0.00|2.300|0.000,0.0,349.5,|0200226240|25.40|0.00|2.300|0.000,0.0,6106.0,17.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,182.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6106.0,32.0,CT,
|0200226240|22.20|0.00|2.300|0.000,0.0,628.0,|0200226240|22.20|0.00|2.300|0.000,0.0,6244.0,9.0,CM,
|0200226240|22.20|0.00|2.300|0.000,0.0,189.0,|0200226240|22.20|0.00|2.300|0.000,0.0,6244.0,32.0,CT,
|0200220810|19.10|0.00|1.600|0.000,0.0,148.0,|0200220810|19.10|0.00|1.600|0.000,0.0,6111.0,40.0,CT,
|0200220810|38.10|0.00|2.300|0.000,0.0,375.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6463.0,17.0,CM,
|0200220139|25.40|0.00|2.000|0.000,0.0,5800.0,|0101022000|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0200226240|31.80|0.00|2.000|0.000,0.0,601.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,10.0,CM,
|0200226010|25.40|0.00|2.600|0.000,0.0,5100.0,|0101021700|0.00|0.00|0.000|75.500,2.6,0.0,1.0,CO,
|0200226010|25.40|0.00|3.200|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|75.500,3.2,0.0,1.0,CO,
|0200226240|31.80|0.00|2.000|0.000,0.0,470.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,13.0,CM,
|0200226010|22.20|0.00|2.000|0.000,0.0,742.0,|0200226010|22.20|0.00|2.000|0.000,0.0,5999.0,8.0,CT,
|0200226117|19.10|0.00|1.600|0.000,0.0,163.0,|0200226117|19.10|0.00|1.600|0.000,0.0,5751.0,34.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,231.0,|0200226240|25.40|0.00|2.300|0.000,0.0,6149.0,26.0,CT,
|0200226010|31.80|0.00|1.600|0.000,0.0,5300.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|78.000,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0200226240|28.60|0.00|2.300|0.000,0.0,330.0,|0200226240|28.60|0.00|2.300|0.000,0.0,5731.0,17.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,346.5,|0200226240|25.40|0.00|2.300|0.000,0.0,6358.0,18.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,441.5,|0200226240|25.40|0.00|2.300|0.000,0.0,6358.0,14.0,CT,
|0200226240|25.40|0.00|2.300|0.000,0.0,441.5,|0200226240|25.40|0.00|2.300|0.000,0.0,6358.0,14.0,CM,
|0200226240|22.20|0.00|2.300|0.000,0.0,617.0,|0200226240|22.20|0.00|2.300|0.000,0.0,6244.0,10.0,CM,
|0200220139|15.90|0.00|1.600|0.000,0.0,747.0,|0200220139|15.90|0.00|1.600|0.000,0.0,6000.0,8.0,CM,
|0200220139|25.40|0.00|1.600|0.000,0.0,1266.0,|0200220139|25.40|0.00|1.600|0.000,0.0,5974.0,4.0,CM,
|0200226240|28.60|0.00|1.600|0.000,0.0,100.0,|0200226240|28.60|0.00|1.600|0.000,0.0,5903.0,56.0,CT,
|0200226240|28.60|0.00|1.600|0.000,0.0,341.0,|0200226240|28.60|0.00|1.600|0.000,0.0,5903.0,17.0,CT,
|0200226240|19.10|0.00|1.500|0.000,0.0,526.0,|0200226240|19.10|0.00|1.500|0.000,0.0,6045.0,11.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,444.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6135.0,13.0,CM,
|0200230742|22.20|0.00|1.400|0.000,0.0,5600.0,|0101031200|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,742.5,|0200226010|22.20|0.00|2.000|0.000,0.0,5999.0,8.0,CT,
|0200226010|22.20|0.00|2.000|0.000,0.0,741.0,|0200226010|22.20|0.00|2.000|0.000,0.0,742.5,1.0,TO,
|0200236041|22.20|0.00|1.200|0.000,0.0,5600.0,|0101031000|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200220139|22.20|0.00|1.600|0.000,0.0,705.0,|0200220139|22.20|0.00|1.600|0.000,0.0,5699.0,8.0,CM,
|0200220139|22.20|0.00|1.600|0.000,0.0,5699.0,|0101022000|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|2.300|0.000,0.0,880.0,|0200220810|31.80|0.00|2.300|0.000,0.0,5965.0,7.0,CM,
|0200220810|31.80|0.00|2.300|0.000,0.0,5965.0,|0101021700|0.00|0.00|0.000|97.000,2.3,0.0,1.0,CO,
|0200226240|22.20|0.00|2.000|0.000,0.0,250.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,24.0,CT,
|0200226240|22.20|0.00|2.000|0.000,0.0,240.0,|0200226240|22.20|0.00|2.000|0.000,0.0,6229.0,25.0,CT,
|0200226240|31.80|0.00|2.000|0.000,0.0,453.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,13.0,CM,
|0200226240|31.80|0.00|2.000|0.000,0.0,635.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6182.0,9.0,CM,
|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0200220810|38.10|0.00|2.300|0.000,0.0,377.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6486.0,17.0,CM,
|0200220810|38.10|0.00|2.300|0.000,0.0,377.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6486.0,17.0,CT,
|0200220810|38.10|0.00|2.300|0.000,0.0,6486.0,|0101021700|0.00|0.00|0.000|116.000,2.3,0.0,1.0,CO,
|0101022500|0.00|0.00|0.000|97.000,2.0,0.0,|0101022500|0.00|0.00|0.000|870.000,1.95,0.0,1.0,PS,1
|0101022500|0.00|0.00|0.000|57.000,2.0,0.0,|0101022500|0.00|0.00|0.000|870.000,1.95,0.0,1.0,PS,1
|0200226117|15.90|0.00|1.600|0.000,0.0,279.0,|0200226117|15.90|0.00|1.600|0.000,0.0,5155.0,18.0,CT,
|0200226240|19.10|0.00|1.500|0.000,0.0,517.0,|0200226240|19.10|0.00|1.500|0.000,0.0,6045.0,11.0,CM,
|0200220600|23.00|12.40|5.300|0.000,0.0,96.0,|0200220600|23.00|12.40|5.300|0.000,0.0,4300.0,42.0,TO,
|0200226700|28.00|21.80|3.100|0.000,0.0,55.4,|0200226700|28.00|21.80|3.100|0.000,0.0,5400.0,88.0,TO,
|0200226117|19.10|0.00|2.000|0.000,0.0,1282.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5179.0,4.0,CM,
|0200226117|19.10|0.00|2.000|0.000,0.0,418.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5179.0,12.0,CM,
|0200226117|19.10|0.00|2.000|0.000,0.0,726.0,|0200226117|19.10|0.00|2.000|0.000,0.0,5179.0,7.0,CM,
|0200226117|19.10|0.00|2.000|0.000,0.0,5179.0,|0101021400|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200262901|22.20|0.00|1.200|0.000,0.0,449.6,|0200262901|22.20|0.00|1.200|0.000,0.0,6191.0,13.0,CT,
|0200220810|31.80|0.00|2.600|0.000,0.0,351.0,|0200220810|31.80|0.00|2.600|0.000,0.0,6096.0,17.0,CT,
|0200226240|35.00|0.00|2.600|0.000,0.0,897.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6336.0,7.0,CM,
|0200220810|31.80|0.00|2.300|0.000,0.0,844.0,|0200220810|31.80|0.00|2.300|0.000,0.0,5965.0,7.0,CM,
|0200220139|22.20|0.00|2.300|0.000,0.0,380.0,|0200220139|22.20|0.00|2.300|0.000,0.0,5800.0,15.0,CM,
|0200226339|40.00|20.00|2.300|0.000,0.0,300.0,|0200226339|40.00|20.00|2.300|0.000,0.0,1055.0,3.0,CM,
|0200226240|35.00|0.00|2.600|0.000,0.0,464.0,|0200226240|35.00|0.00|2.600|0.000,0.0,6101.0,13.0,CM,
|0200226240|25.40|0.00|2.300|0.000,0.0,346.5,|0200226240|25.40|0.00|2.300|0.000,0.0,6358.0,18.0,CM,
|0200220810|19.10|0.00|1.600|0.000,0.0,45.0,|0200220810|19.10|0.00|1.600|0.000,0.0,6111.0,124.0,CT,
|0200226240|31.80|0.00|2.000|0.000,0.0,6062.0,|0101022500|0.00|0.00|0.000|97.000,2.0,0.0,1.0,CO,
|0200226240|31.80|0.00|2.000|0.000,0.0,594.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6062.0,10.0,CM,
|0200226240|31.80|0.00|2.000|0.000,0.0,461.0,|0200226240|31.80|0.00|2.000|0.000,0.0,6062.0,13.0,CM,
|0200220810|31.80|0.00|2.300|0.000,0.0,6050.0,|0101021700|0.00|0.00|0.000|97.000,2.3,0.0,1.0,CO,
|0200226010|31.80|0.00|2.300|0.000,0.0,6050.0,|0101021700|0.00|0.00|0.000|97.000,2.3,0.0,1.0,CO,
|0101022000|0.00|0.00|0.000|237.500,2.0,0.0,|0101022000|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0200226010|17.30|0.00|1.400|0.000,0.0,5400.0,|0101021700|0.00|0.00|0.000|53.500,1.4,0.0,1.0,CO,
|0200226010|22.20|0.00|2.900|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|65.000,2.9,0.0,1.0,CO,
|0200226240|25.40|0.00|2.600|0.000,0.0,6322.0,|0101022500|0.00|0.00|0.000|75.500,2.6,0.0,1.0,CO,
|0200226240|25.40|0.00|2.600|0.000,0.0,519.0,|0200226240|25.40|0.00|2.600|0.000,0.0,6322.0,12.0,CM,
|0200226240|25.40|0.00|2.600|0.000,0.0,229.0,|0200226240|25.40|0.00|2.600|0.000,0.0,6322.0,27.0,CT,
|0101021900|0.00|0.00|0.000|146.500,3.5,0.0,"|0101021900|0.00|0.00|0.000|1,030.000",3.45,0.0,1.0,PS,1
|0200226117|38.10|0.00|1.800|0.000,0.0,400.0,|0200226117|38.10|0.00|1.800|0.000,0.0,6478.0,16.0,CM,
|0200220810|34.00|0.00|2.600|0.000,0.0,5850.0,|0101021700|0.00|0.00|0.000|103.000,2.6,0.0,1.0,CO,
|0200236041|17.30|0.00|1.200|0.000,0.0,5600.0,|0101031000|0.00|0.00|0.000|54.000,1.2,0.0,1.0,CO,
|0101031000|0.00|0.00|0.000|79.000,1.2,0.0,|0101031000|0.00|0.00|0.000|950.000,1.15,0.0,1.0,PS,1
|0101031000|0.00|0.00|0.000|89.000,1.2,0.0,|0101031000|0.00|0.00|0.000|950.000,1.15,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|53.000,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0200230120|35.00|0.00|1.200|0.000,0.0,5800.0,|0101030100|0.00|0.00|0.000|109.500,1.2,0.0,1.0,CO,
|0200230120|28.60|0.00|1.200|0.000,0.0,5590.0,|0101030100|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|97.000,2.3,0.0,"|0101021700|0.00|0.00|0.000|1,120.000",2.2,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|97.000,2.3,0.0,|0101021700|0.00|0.00|0.000|940.000,2.2,0.0,1.0,PS,
|0101021700|0.00|0.00|0.000|116.000,2.3,0.0,"|0101021700|0.00|0.00|0.000|1,120.000",2.2,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|116.000,2.3,0.0,|0101021700|0.00|0.00|0.000|940.000,2.2,0.0,1.0,PS,
|0101021700|0.00|0.00|0.000|124.000,2.3,0.0,"|0101021700|0.00|0.00|0.000|1,120.000",2.2,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|124.000,2.3,0.0,|0101021700|0.00|0.00|0.000|940.000,2.2,0.0,1.0,PS,
|0200226117|22.20|0.00|2.300|0.000,0.0,380.0,|0200226117|22.20|0.00|2.300|0.000,0.0,5893.0,15.0,CM,
|0200226010|25.40|0.00|3.200|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|75.500,3.2,0.0,1.0,CO,
|0200220810|45.00|0.00|2.300|0.000,0.0,5833.0,|0101021700|0.00|0.00|0.000|138.000,2.3,0.0,1.0,CO,
|0200220810|45.00|0.00|2.300|0.000,0.0,963.0,|0200220810|45.00|0.00|2.300|0.000,0.0,5833.0,6.0,CM,
|0200226240|22.20|0.00|2.000|0.000,0.0,5800.0,|0101022500|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,747.5,|0200226010|22.20|0.00|2.000|0.000,0.0,5979.0,7.0,CT,
|0200226010|22.20|0.00|2.000|0.000,0.0,746.0,|0200226010|22.20|0.00|2.000|0.000,0.0,747.5,1.0,TO,
|0101021400|0.00|0.00|0.000|97.000,2.0,0.0,"|0101021400|0.00|0.00|0.000|1,050.000",1.95,0.0,1.0,PS,1
|0101022500|0.00|0.00|0.000|77.000,2.0,0.0,|0101022500|0.00|0.00|0.000|870.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0101022000|0.00|0.00|0.000|103.000,2.6,0.0,"|0101022000|0.00|0.00|0.000|1,075.000",2.5,0.0,1.0,PS,1
|0101022000|0.00|0.00|0.000|85.000,2.6,0.0,"|0101022000|0.00|0.00|0.000|1,075.000",2.5,0.0,1.0,PS,1
